Season,DayNum,Team_A,Score_A,Team_B,Score_B,Seed_A,Seed_B,mean_WScore_A,mean_LScore_A,WL_A,Point_Diff_A,mean_WScore_B,mean_LScore_B,WL_B,Point_Diff_B,Win_A,SeedDiff,PD_Diff,WL_Diff
1998,136,1277,83,1185,71,4,13,76.0,68.28571428571429,0.7407407407407407,38.592592592592595,83.10526315789474,73.66666666666667,0.6785714285714286,32.714285714285715,1,-9,5.87830687830688,0.062169312169312096
1998,136,1314,88,1298,52,1,16,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,78.625,57.5,0.6153846153846154,26.26923076923077,1,-15,42.36713286713287,0.29370629370629364
1998,136,1343,69,1424,57,5,12,68.08,42.0,0.9615384615384616,63.84615384615385,74.6842105263158,61.583333333333336,0.6129032258064516,21.93548387096774,1,-7,41.91066997518611,0.34863523573200994
1998,136,1350,62,1376,61,14,3,72.54545454545455,63.57142857142857,0.7586206896551724,39.689655172413794,73.95454545454545,64.42857142857143,0.7586206896551724,40.55172413793103,1,11,-0.8620689655172384,0.0
1998,136,1428,85,1362,68,3,14,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,78.33333333333333,65.3,0.6428571428571429,27.035714285714285,1,-11,28.742063492063494,0.24603174603174593
1998,136,1449,69,1462,68,11,6,80.94444444444444,75.33333333333333,0.6666666666666666,28.85185185185185,87.27272727272727,74.0,0.7586206896551724,48.34482758620689,1,5,-19.49297573435504,-0.09195402298850575
1998,136,1452,82,1396,52,10,7,83.2,67.375,0.7142857142857143,40.17857142857143,66.42857142857143,65.375,0.7241379310344828,30.06896551724138,1,3,10.10960591133005,-0.009852216748768461
1998,137,1178,66,1385,64,10,7,75.18181818181819,64.8,0.8148148148148148,49.25925925925926,75.66666666666667,65.22222222222223,0.7,33.4,1,3,15.859259259259261,0.11481481481481481
1998,137,1181,99,1347,63,1,16,86.33333333333333,71.33333333333333,0.9,70.56666666666666,81.125,62.0,0.6956521739130435,37.56521739130435,1,-15,33.00144927536231,0.20434782608695656
1998,137,1199,96,1395,87,12,5,75.58823529411765,63.76923076923077,0.5666666666666667,15.2,101.15384615384616,77.4,0.8387096774193549,72.35483870967742,1,7,-57.15483870967742,-0.2720430107526882
1998,137,1242,110,1341,52,1,16,84.60606060606061,73.66666666666667,0.9166666666666666,71.41666666666667,73.44444444444444,66.66666666666667,0.375,-14.125000000000005,1,-15,85.54166666666667,0.5416666666666666
1998,137,1246,82,1354,67,2,15,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,77.5,64.0,0.7857142857142857,47.17857142857143,1,-13,14.185064935064936,0.09307359307359309
1998,137,1276,80,1172,61,3,14,79.17391304347827,69.25,0.7419354838709677,40.87096774193548,73.72222222222223,63.333333333333336,0.6666666666666666,28.037037037037038,1,-11,12.833930704898442,0.07526881720430112
1998,137,1307,79,1139,62,4,13,81.8695652173913,59.285714285714285,0.7666666666666667,48.93333333333332,68.78947368421052,60.4,0.6551724137931034,24.24137931034483,1,-9,24.691954022988494,0.1114942528735633
1998,137,1329,74,1203,59,8,9,81.71428571428571,70.83333333333333,0.7777777777777778,47.81481481481481,78.0,60.375,0.75,43.40625,1,-1,4.4085648148148096,0.02777777777777779
1998,137,1345,95,1174,56,2,15,88.15384615384616,69.71428571428571,0.7878787878787878,54.666666666666664,75.77777777777777,66.88888888888889,0.6666666666666666,28.22222222222222,1,-13,26.444444444444443,0.12121212121212122
1998,137,1348,97,1293,74,8,9,79.5,70.625,0.7333333333333333,39.46666666666667,87.52,65.33333333333333,0.8928571428571429,71.14285714285714,1,-1,-31.67619047619047,-0.15952380952380962
1998,137,1387,51,1269,46,10,7,70.04761904761905,63.8,0.6774193548387096,26.870967741935484,71.85714285714286,67.6,0.6774193548387096,26.870967741935484,1,3,0.0,0.0
1998,137,1390,67,1158,57,3,14,82.08,69.0,0.8620689655172413,61.241379310344826,72.5,59.2,0.8148148148148148,48.111111111111114,1,-11,13.130268199233711,0.047254150702426556
1998,137,1393,63,1233,61,5,12,75.20833333333333,61.25,0.75,41.09375,83.03846153846153,69.4,0.8387096774193549,58.45161290322581,1,-7,-17.357862903225808,-0.08870967741935487
1998,137,1417,65,1274,62,6,11,84.9047619047619,81.25,0.7241379310344828,39.068965517241374,72.33333333333333,66.44444444444444,0.6666666666666666,26.074074074074073,1,-5,12.994891443167301,0.05747126436781613
1998,137,1434,70,1279,69,13,4,78.22222222222223,59.75,0.6923076923076923,35.76923076923077,82.6,72.0,0.7692307692307693,46.92307692307692,1,9,-11.153846153846153,-0.07692307692307698
1998,137,1444,75,1155,72,11,6,84.4,65.42857142857143,0.7407407407407407,45.55555555555556,74.66666666666667,68.6923076923077,0.5806451612903226,14.548387096774194,1,5,31.007168458781365,0.16009557945041808
1998,138,1112,82,1229,49,1,9,93.14814814814815,85.75,0.8709677419354839,70.06451612903226,76.82608695652173,72.8,0.8214285714285714,50.107142857142854,1,-8,19.957373271889402,0.04953917050691248
1998,138,1163,78,1231,68,2,7,78.44827586206897,62.75,0.8787878787878788,61.333333333333336,80.26315789473684,70.0,0.6333333333333333,25.16666666666666,1,-5,36.16666666666667,0.24545454545454548
1998,138,1268,67,1228,61,4,5,84.21052631578948,69.2,0.6551724137931034,31.310344827586206,73.77272727272727,61.44444444444444,0.7096774193548387,34.51612903225806,1,-1,-3.2057842046718505,-0.05450500556173532
1998,138,1277,63,1343,56,4,5,76.0,68.28571428571429,0.7407407407407407,38.592592592592595,68.08,42.0,0.9615384615384616,63.84615384615385,1,-1,-25.25356125356125,-0.22079772079772086
1998,138,1314,93,1150,83,1,8,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,75.57894736842105,68.7,0.6551724137931034,25.82758620689655,1,-7,42.808777429467085,0.25391849529780564
1998,138,1428,75,1116,69,3,6,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,87.43478260869566,71.85714285714286,0.7666666666666667,50.266666666666666,1,-3,5.511111111111113,0.12222222222222212
1998,138,1449,81,1350,66,11,14,80.94444444444444,75.33333333333333,0.6666666666666666,28.85185185185185,72.54545454545455,63.57142857142857,0.7586206896551724,39.689655172413794,1,-3,-10.837803320561942,-0.09195402298850575
1998,138,1452,75,1153,74,10,2,83.2,67.375,0.7142857142857143,40.17857142857143,78.23076923076923,67.4,0.8387096774193549,54.74193548387097,1,8,-14.563364055299537,-0.12442396313364057
1998,139,1181,79,1329,73,1,8,86.33333333333333,71.33333333333333,0.9,70.56666666666666,81.71428571428571,70.83333333333333,0.7777777777777778,47.81481481481481,1,-7,22.751851851851853,0.12222222222222223
1998,139,1246,88,1387,61,2,10,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,70.04761904761905,63.8,0.6774193548387096,26.870967741935484,1,-8,34.492668621700886,0.20136852394916915
1998,139,1345,80,1178,65,2,10,88.15384615384616,69.71428571428571,0.7878787878787878,54.666666666666664,75.18181818181819,64.8,0.8148148148148148,49.25925925925926,1,-8,5.407407407407405,-0.026936026936026924
1998,139,1348,80,1242,75,8,1,79.5,70.625,0.7333333333333333,39.46666666666667,84.60606060606061,73.66666666666667,0.9166666666666666,71.41666666666667,1,7,-31.950000000000003,-0.18333333333333335
1998,139,1390,83,1444,65,3,11,82.08,69.0,0.8620689655172413,61.241379310344826,84.4,65.42857142857143,0.7407407407407407,45.55555555555556,1,-8,15.685823754789268,0.12132822477650063
1998,139,1393,56,1307,46,5,4,75.20833333333333,61.25,0.75,41.09375,81.8695652173913,59.285714285714285,0.7666666666666667,48.93333333333332,1,1,-7.839583333333323,-0.01666666666666672
1998,139,1417,85,1276,82,6,3,84.9047619047619,81.25,0.7241379310344828,39.068965517241374,79.17391304347827,69.25,0.7419354838709677,40.87096774193548,1,3,-1.8020022246941068,-0.017797552836484987
1998,139,1434,83,1199,77,13,12,78.22222222222223,59.75,0.6923076923076923,35.76923076923077,75.58823529411765,63.76923076923077,0.5666666666666667,15.2,1,1,20.569230769230767,0.12564102564102564
1998,143,1112,87,1268,79,1,4,93.14814814814815,85.75,0.8709677419354839,70.06451612903226,84.21052631578948,69.2,0.6551724137931034,31.310344827586206,1,-3,38.75417130144605,0.21579532814238045
1998,143,1163,75,1449,74,2,11,78.44827586206897,62.75,0.8787878787878788,61.333333333333336,80.94444444444444,75.33333333333333,0.6666666666666666,28.85185185185185,1,-9,32.48148148148148,0.21212121212121215
1998,143,1314,73,1277,58,1,4,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,76.0,68.28571428571429,0.7407407407407407,38.592592592592595,1,-3,30.043771043771045,0.16835016835016836
1998,143,1428,65,1452,62,3,10,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,83.2,67.375,0.7142857142857143,40.17857142857143,1,-7,15.599206349206348,0.17460317460317454
1998,144,1181,80,1393,67,1,5,86.33333333333333,71.33333333333333,0.9,70.56666666666666,75.20833333333333,61.25,0.75,41.09375,1,-4,29.472916666666663,0.15000000000000002
1998,144,1246,94,1417,68,2,6,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,84.9047619047619,81.25,0.7241379310344828,39.068965517241374,1,-4,22.294670846394993,0.15464994775339602
1998,144,1348,74,1434,68,8,13,79.5,70.625,0.7333333333333333,39.46666666666667,78.22222222222223,59.75,0.6923076923076923,35.76923076923077,1,-5,3.697435897435902,0.04102564102564099
1998,144,1390,67,1345,59,3,2,82.08,69.0,0.8620689655172413,61.241379310344826,88.15384615384616,69.71428571428571,0.7878787878787878,54.666666666666664,1,1,6.574712643678161,0.07419017763845348
1998,145,1314,75,1163,64,1,2,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,78.44827586206897,62.75,0.8787878787878788,61.333333333333336,1,-1,7.3030303030303045,0.030303030303030276
1998,145,1428,76,1112,51,3,1,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,93.14814814814815,85.75,0.8709677419354839,70.06451612903226,1,2,-14.286738351254478,0.017921146953404965
1998,146,1246,86,1181,84,2,1,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,86.33333333333333,71.33333333333333,0.9,70.56666666666666,1,1,-9.203030303030296,-0.021212121212121238
1998,146,1390,79,1348,77,3,8,82.08,69.0,0.8620689655172413,61.241379310344826,79.5,70.625,0.7333333333333333,39.46666666666667,1,-5,21.774712643678157,0.12873563218390804
1998,152,1246,86,1390,85,2,3,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,82.08,69.0,0.8620689655172413,61.241379310344826,1,-1,0.12225705329154124,0.01671891327063746
1998,152,1428,65,1314,59,3,1,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,1,2,-12.858585858585862,-0.02020202020202022
1998,154,1246,78,1428,69,2,3,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,1,-1,5.585858585858588,-0.010101010101010055
1999,136,1116,94,1373,80,4,13,83.86363636363636,66.4,0.6875,36.90625,87.4,84.6,0.8333333333333334,58.733333333333334,1,-9,-21.827083333333334,-0.14583333333333337
1999,136,1120,80,1457,41,1,16,83.25925925925925,69.0,0.9,68.03333333333333,74.06666666666666,54.666666666666664,0.7142857142857143,37.285714285714285,1,-15,30.747619047619047,0.18571428571428572
1999,136,1163,91,1427,66,1,16,79.03571428571429,56.5,0.9333333333333333,70.0,78.3125,75.8,0.6153846153846154,19.03846153846154,1,-15,50.96153846153846,0.31794871794871793
1999,136,1166,62,1257,58,10,7,78.42857142857143,73.125,0.7241379310344828,36.62068965517241,85.73684210526316,61.9,0.6551724137931034,34.82758620689656,1,3,1.7931034482758506,0.06896551724137934
1999,136,1178,56,1417,53,12,5,66.17391304347827,55.2,0.8214285714285714,44.5,82.18181818181819,66.375,0.7333333333333333,42.56666666666667,1,7,1.93333333333333,0.08809523809523812
1999,136,1196,75,1335,61,6,11,85.75,68.0,0.7142857142857143,41.82142857142857,75.0,57.0,0.8076923076923077,49.61538461538461,1,-5,-7.793956043956044,-0.09340659340659341
1999,136,1211,75,1278,63,10,7,82.125,66.33333333333333,0.8,52.43333333333333,74.0,60.7,0.6296296296296297,24.11111111111111,1,3,28.32222222222222,0.1703703703703704
1999,136,1231,108,1203,88,6,11,79.0,65.8,0.6875,33.75,82.25,71.5,0.7142857142857143,38.32142857142857,1,-5,-4.571428571428569,-0.0267857142857143
1999,136,1234,77,1412,64,5,12,75.77777777777777,69.55555555555556,0.6666666666666666,27.333333333333332,80.25,63.54545454545455,0.6451612903225806,29.225806451612904,1,-7,-1.8924731182795718,0.021505376344086002
1999,136,1268,82,1434,60,2,15,87.56,76.6,0.8333333333333334,60.2,78.11764705882354,59.375,0.68,34.12,1,-13,26.080000000000005,0.15333333333333332
1999,136,1307,61,1281,59,9,8,83.0,55.5,0.7419354838709677,47.25806451612903,75.05,65.125,0.7142857142857143,35.0,1,1,12.258064516129032,0.027649769585253448
1999,136,1326,72,1293,58,4,13,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,81.6,69.4,0.8333333333333334,56.43333333333332,1,-9,-20.566666666666656,-0.10000000000000009
1999,136,1329,69,1393,61,9,8,73.23809523809524,63.6,0.6774193548387096,29.096774193548388,78.35,61.54545454545455,0.6451612903225806,28.70967741935484,1,1,0.38709677419354804,0.032258064516129004
1999,136,1385,69,1359,43,3,14,82.52,69.5,0.7575757575757576,45.666666666666664,76.27272727272727,59.75,0.8461538461538461,55.34615384615384,1,-11,-9.679487179487175,-0.08857808857808858
1999,136,1390,69,1108,57,2,15,76.21739130434783,61.833333333333336,0.7931034482758621,47.6551724137931,79.1,63.5,0.7692307692307693,46.19230769230769,1,-13,1.4628647214854098,0.023872679045092826
1999,136,1451,76,1314,74,14,3,84.23809523809524,65.42857142857143,0.75,46.82142857142857,72.54166666666667,68.11111111111111,0.7272727272727273,34.18181818181818,1,11,12.63961038961039,0.022727272727272707
1999,137,1150,81,1348,70,5,12,71.31818181818181,61.4,0.6875,29.84375,76.1,65.25,0.625,23.09375,1,-7,6.75,0.0625
1999,137,1153,72,1206,48,3,14,76.84,57.4,0.8333333333333334,54.46666666666667,77.66666666666667,68.0,0.6428571428571429,25.642857142857142,1,-11,28.823809523809526,0.19047619047619047
1999,137,1181,99,1197,58,1,16,93.90625,75.0,0.9696969696969697,88.78787878787878,75.16666666666667,71.77777777777777,0.4,-13.0,1,-15,101.78787878787878,0.5696969696969697
1999,137,1242,95,1191,74,6,11,72.9047619047619,63.888888888888886,0.7,31.86666666666666,76.47619047619048,68.11111111111111,0.7,33.1,1,-5,-1.2333333333333414,0.0
1999,137,1246,82,1308,60,3,14,79.96,61.625,0.7575757575757576,45.636363636363626,72.80952380952381,56.25,0.7241379310344828,37.206896551724135,1,-11,8.42946708463949,0.03343782654127481
1999,137,1274,75,1248,54,2,15,75.77272727272727,62.166666666666664,0.7857142857142857,46.21428571428571,75.05,63.0,0.7407407407407407,39.25925925925926,1,-13,6.955026455026449,0.044973544973545
1999,137,1275,59,1449,58,10,7,72.31818181818181,57.714285714285715,0.7586206896551724,40.93103448275862,80.4375,66.0,0.5925925925925926,20.77777777777778,1,3,20.15325670498084,0.16602809706257982
1999,137,1277,76,1291,53,1,16,73.07142857142857,61.25,0.875,56.28125,71.86666666666666,65.57142857142857,0.5172413793103449,5.517241379310345,1,-15,50.76400862068965,0.35775862068965514
1999,137,1279,72,1437,70,9,8,83.75,65.08333333333333,0.5714285714285714,19.964285714285715,78.25,69.8,0.6666666666666666,28.9,1,1,-8.935714285714283,-0.09523809523809523
1999,137,1283,43,1458,32,12,5,78.15,66.6,0.6666666666666666,29.9,67.18181818181819,53.0,0.7096774193548387,32.29032258064516,1,7,-2.3903225806451616,-0.043010752688172116
1999,137,1328,61,1112,60,13,4,75.26315789473684,62.4,0.6551724137931034,27.793103448275854,84.9090909090909,75.83333333333333,0.7857142857142857,50.464285714285715,1,9,-22.67118226600986,-0.13054187192118227
1999,137,1345,58,1400,54,10,7,74.36842105263158,60.75,0.6129032258064516,22.06451612903226,73.47368421052632,61.583333333333336,0.6129032258064516,21.193548387096776,1,3,0.870967741935484,0.0
1999,137,1396,61,1245,54,6,11,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,70.76190476190476,64.5,0.7777777777777778,40.7037037037037,1,-5,-12.284348864994026,-0.10035842293906816
1999,137,1397,62,1174,52,4,13,77.7,63.875,0.7142857142857143,37.25,81.0,63.4,0.8333333333333334,56.93333333333333,1,-9,-19.68333333333333,-0.11904761904761907
1999,137,1409,62,1158,53,9,8,76.13636363636364,58.44444444444444,0.7096774193548387,37.064516129032256,74.32,53.5,0.9259259259259259,64.85185185185185,1,1,-27.78733572281959,-0.21624850657108718
1999,137,1428,80,1117,58,2,15,73.20833333333333,58.5,0.8571428571428571,54.392857142857146,74.76470588235294,70.27272727272727,0.6071428571428571,17.78571428571429,1,-13,36.60714285714286,0.25
1999,138,1120,81,1329,74,1,9,83.25925925925925,69.0,0.9,68.03333333333333,73.23809523809524,63.6,0.6774193548387096,29.096774193548388,1,-8,38.93655913978495,0.2225806451612904
1999,138,1163,78,1307,56,1,9,79.03571428571429,56.5,0.9333333333333333,70.0,83.0,55.5,0.7419354838709677,47.25806451612903,1,-8,22.741935483870968,0.1913978494623656
1999,138,1196,82,1451,74,6,14,85.75,68.0,0.7142857142857143,41.82142857142857,84.23809523809524,65.42857142857143,0.75,46.82142857142857,1,-8,-5.0,-0.0357142857142857
1999,138,1211,82,1390,74,10,2,82.125,66.33333333333333,0.8,52.43333333333333,76.21739130434783,61.833333333333336,0.7931034482758621,47.6551724137931,1,8,4.778160919540227,0.006896551724137945
1999,138,1234,82,1116,72,5,4,75.77777777777777,69.55555555555556,0.6666666666666666,27.333333333333332,83.86363636363636,66.4,0.6875,36.90625,1,1,-9.572916666666668,-0.02083333333333337
1999,138,1268,75,1166,63,2,10,87.56,76.6,0.8333333333333334,60.2,78.42857142857143,73.125,0.7241379310344828,36.62068965517241,1,-8,23.57931034482759,0.10919540229885061
1999,138,1326,75,1178,44,4,12,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,66.17391304347827,55.2,0.8214285714285714,44.5,1,-8,-8.633333333333333,-0.08809523809523812
1999,138,1385,86,1231,61,3,6,82.52,69.5,0.7575757575757576,45.666666666666664,79.0,65.8,0.6875,33.75,1,-3,11.916666666666664,0.07007575757575757
1999,139,1181,97,1409,56,1,9,93.90625,75.0,0.9696969696969697,88.78787878787878,76.13636363636364,58.44444444444444,0.7096774193548387,37.064516129032256,1,-8,51.723362658846526,0.260019550342131
1999,139,1246,92,1242,88,3,6,79.96,61.625,0.7575757575757576,45.636363636363626,72.9047619047619,63.888888888888886,0.7,31.86666666666666,1,-3,13.769696969696966,0.05757575757575761
1999,139,1275,66,1428,58,10,2,72.31818181818181,57.714285714285715,0.7586206896551724,40.93103448275862,73.20833333333333,58.5,0.8571428571428571,54.392857142857146,1,8,-13.461822660098527,-0.09852216748768472
1999,139,1277,74,1279,66,1,9,73.07142857142857,61.25,0.875,56.28125,83.75,65.08333333333333,0.5714285714285714,19.964285714285715,1,-8,36.316964285714285,0.3035714285714286
1999,139,1283,81,1397,51,12,4,78.15,66.6,0.6666666666666666,29.9,77.7,63.875,0.7142857142857143,37.25,1,8,-7.350000000000001,-0.04761904761904767
1999,139,1328,85,1150,72,13,5,75.26315789473684,62.4,0.6551724137931034,27.793103448275854,71.31818181818181,61.4,0.6875,29.84375,1,8,-2.050646551724146,-0.032327586206896575
1999,139,1345,73,1274,63,10,2,74.36842105263158,60.75,0.6129032258064516,22.06451612903226,75.77272727272727,62.166666666666664,0.7857142857142857,46.21428571428571,1,8,-24.14976958525345,-0.17281105990783407
1999,139,1396,64,1153,54,6,3,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,76.84,57.4,0.8333333333333334,54.46666666666667,1,3,-26.047311827956992,-0.15591397849462374
1999,143,1163,78,1234,68,1,5,79.03571428571429,56.5,0.9333333333333333,70.0,75.77777777777777,69.55555555555556,0.6666666666666666,27.333333333333332,1,-4,42.66666666666667,0.2666666666666667
1999,143,1211,73,1196,72,10,6,82.125,66.33333333333333,0.8,52.43333333333333,85.75,68.0,0.7142857142857143,41.82142857142857,1,4,10.61190476190476,0.08571428571428574
1999,143,1326,72,1120,64,4,1,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,83.25925925925925,69.0,0.9,68.03333333333333,1,3,-32.166666666666664,-0.16666666666666674
1999,143,1385,76,1268,62,3,2,82.52,69.5,0.7575757575757576,45.666666666666664,87.56,76.6,0.8333333333333334,60.2,1,1,-14.533333333333339,-0.0757575757575758
1999,144,1181,78,1283,61,1,12,93.90625,75.0,0.9696969696969697,88.78787878787878,78.15,66.6,0.6666666666666666,29.9,1,-11,58.88787878787878,0.3030303030303031
1999,144,1246,58,1275,43,3,10,79.96,61.625,0.7575757575757576,45.636363636363626,72.31818181818181,57.714285714285715,0.7586206896551724,40.93103448275862,1,-7,4.705329153605007,-0.0010449320794148065
1999,144,1277,54,1328,46,1,13,73.07142857142857,61.25,0.875,56.28125,75.26315789473684,62.4,0.6551724137931034,27.793103448275854,1,-12,28.488146551724146,0.21982758620689657
1999,144,1396,77,1345,55,6,10,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,74.36842105263158,60.75,0.6129032258064516,22.06451612903226,1,-4,6.354838709677416,0.06451612903225801
1999,145,1163,67,1211,62,1,10,79.03571428571429,56.5,0.9333333333333333,70.0,82.125,66.33333333333333,0.8,52.43333333333333,1,-9,17.56666666666667,0.1333333333333333
1999,145,1326,77,1385,74,4,3,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,82.52,69.5,0.7575757575757576,45.666666666666664,1,1,-9.799999999999997,-0.024242424242424288
1999,146,1181,85,1396,64,1,6,93.90625,75.0,0.9696969696969697,88.78787878787878,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,1,-5,60.3685239491691,0.2922776148582601
1999,146,1277,73,1246,66,1,3,73.07142857142857,61.25,0.875,56.28125,79.96,61.625,0.7575757575757576,45.636363636363626,1,-2,10.644886363636374,0.11742424242424243
1999,152,1163,64,1326,58,1,4,79.03571428571429,56.5,0.9333333333333333,70.0,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,1,-3,34.13333333333333,0.20000000000000007
1999,152,1181,68,1277,62,1,1,93.90625,75.0,0.9696969696969697,88.78787878787878,73.07142857142857,61.25,0.875,56.28125,1,0,32.50662878787878,0.09469696969696972
1999,154,1163,77,1181,74,1,1,79.03571428571429,56.5,0.9333333333333333,70.0,93.90625,75.0,0.9696969696969697,88.78787878787878,1,0,-18.787878787878782,-0.036363636363636376
2000,136,1112,71,1238,47,1,16,78.84615384615384,69.83333333333333,0.8125,50.96875,72.0625,62.06666666666667,0.5161290322580645,7.161290322580645,1,-15,43.80745967741935,0.2963709677419355
2000,136,1120,72,1166,69,7,10,73.04545454545455,64.11111111111111,0.7096774193548387,33.225806451612904,75.69565217391305,66.66666666666667,0.71875,35.65625,1,-3,-2.430443548387096,-0.009072580645161255
2000,136,1211,77,1257,66,10,7,81.83333333333333,66.25,0.75,44.8125,80.0,59.54545454545455,0.6206896551724138,27.06896551724138,1,3,17.74353448275862,0.1293103448275862
2000,136,1235,88,1148,78,2,15,78.65384615384616,67.25,0.8666666666666667,59.20000000000001,74.52,68.2,0.8333333333333334,50.733333333333334,1,-13,8.466666666666676,0.033333333333333326
2000,136,1246,85,1382,80,5,12,71.0952380952381,65.55555555555556,0.7,30.10000000000001,72.19047619047619,60.0,0.7,32.53333333333333,1,-7,-2.433333333333323,0.0
2000,136,1261,64,1369,61,4,13,80.11538461538461,62.2,0.8387096774193549,57.16129032258065,73.0,56.833333333333336,0.7857142857142857,45.17857142857143,1,-9,11.982718894009217,0.05299539170506917
2000,136,1268,74,1233,59,3,14,80.20833333333333,68.22222222222223,0.7272727272727273,39.72727272727273,80.75,76.9,0.6666666666666666,28.2,1,-11,11.527272727272727,0.06060606060606066
2000,136,1277,65,1434,38,1,16,76.8076923076923,66.0,0.7878787878787878,46.515151515151516,72.875,55.583333333333336,0.5714285714285714,17.821428571428573,1,-15,28.693722943722943,0.21645021645021645
2000,136,1328,74,1457,50,3,14,78.0,63.666666666666664,0.8125,51.4375,76.72222222222223,61.5,0.6923076923076923,34.19230769230769,1,-11,17.245192307692307,0.12019230769230771
2000,136,1345,62,1173,61,6,11,79.3,62.22222222222222,0.6896551724137931,35.37931034482759,74.72727272727273,63.625,0.7333333333333333,37.83333333333334,1,-5,-2.4540229885057556,-0.04367816091954013
2000,136,1385,61,1319,56,2,15,77.08333333333333,63.714285714285715,0.7741935483870968,45.29032258064516,78.83333333333333,61.5,0.6428571428571429,28.714285714285715,1,-13,16.576036866359445,0.13133640552995385
2000,136,1393,79,1359,65,4,13,78.08333333333333,67.4,0.8275862068965517,53.0,76.05,63.44444444444444,0.6896551724137931,32.758620689655174,1,-9,20.241379310344826,0.13793103448275856
2000,136,1400,77,1232,61,5,12,77.56521739130434,66.5,0.7419354838709677,40.38709677419355,69.81818181818181,59.888888888888886,0.7096774193548387,32.16129032258065,1,-7,8.225806451612904,0.032258064516129004
2000,136,1417,65,1123,57,6,11,81.57894736842105,65.0909090909091,0.6333333333333333,27.8,76.61904761904762,66.625,0.7241379310344828,37.10344827586207,1,-5,-9.30344827586207,-0.09080459770114946
2000,136,1428,48,1387,45,8,9,76.6,58.75,0.7142857142857143,37.92857142857143,71.78947368421052,55.0,0.59375,20.28125,1,-1,17.64732142857143,0.1205357142857143
2000,136,1458,66,1201,56,8,9,65.0,53.0,0.5806451612903226,15.516129032258064,86.20833333333333,74.88888888888889,0.7272727272727273,42.27272727272727,1,-1,-26.75659824046921,-0.14662756598240467
2000,137,1153,64,1423,47,2,15,80.14285714285714,63.666666666666664,0.9032258064516129,66.2258064516129,65.5,53.083333333333336,0.6,18.066666666666666,1,-13,48.159139784946234,0.3032258064516129
2000,137,1163,75,1429,67,5,12,78.04166666666667,68.0,0.7272727272727273,38.21212121212121,71.20833333333333,59.6,0.8275862068965517,48.6551724137931,1,-7,-10.443051201671892,-0.10031347962382442
2000,137,1181,82,1249,55,1,16,90.70370370370371,78.5,0.8709677419354839,68.87096774193549,68.53333333333333,57.733333333333334,0.5,5.4,1,-15,63.47096774193549,0.3709677419354839
2000,137,1196,69,1139,68,5,12,88.45833333333333,72.28571428571429,0.7741935483870968,52.16129032258065,70.73913043478261,58.857142857142854,0.7666666666666667,40.5,1,-7,11.661290322580648,0.007526881720430034
2000,137,1228,68,1335,58,4,13,79.9047619047619,66.88888888888889,0.7,35.86666666666666,69.9047619047619,59.42857142857143,0.75,37.57142857142856,1,-9,-1.7047619047619023,-0.050000000000000044
2000,137,1242,81,1177,77,8,9,85.9090909090909,60.55555555555556,0.7096774193548387,43.38709677419355,75.3,62.72727272727273,0.6451612903225806,26.322580645161292,1,-1,17.06451612903226,0.06451612903225812
2000,137,1274,75,1116,71,6,11,71.76190476190476,61.8,0.6774193548387096,28.677419354838708,79.94736842105263,67.07142857142857,0.5757575757575758,17.575757575757574,1,-5,11.101661779081134,0.10166177908113383
2000,137,1314,84,1281,70,8,9,79.88888888888889,72.38461538461539,0.5806451612903226,16.032258064516128,80.11111111111111,65.83333333333333,0.6,21.733333333333334,1,-1,-5.701075268817206,-0.019354838709677358
2000,137,1326,87,1111,61,3,14,74.0909090909091,67.16666666666667,0.7857142857142857,43.82142857142857,82.2,61.5,0.7142857142857143,41.142857142857146,1,-11,2.6785714285714235,0.0714285714285714
2000,137,1329,86,1220,66,3,14,80.47826086956522,58.333333333333336,0.7931034482758621,51.758620689655174,76.95833333333333,65.66666666666667,0.8,48.43333333333333,1,-11,3.3252873563218444,-0.006896551724137945
