Season,DayNum,Team_A,Score_A,Team_B,Score_B,Seed_A,Seed_B,mean_WScore_A,mean_LScore_A,WL_A,Point_Diff_A,mean_WScore_B,mean_LScore_B,WL_B,Point_Diff_B,Win_A
1997,139,1390,72,1448,66,6,3,83.22222222222223,72.0,0.72,39.76,83.22222222222223,72.0,0.72,39.76,1
1997,139,1400,82,1164,81,10,15,81.875,69.45454545454545,0.5925925925925926,20.22222222222222,81.875,69.45454545454545,0.5925925925925926,20.22222222222222,1
1997,139,1428,77,1150,58,2,7,75.56,63.666666666666664,0.8928571428571429,60.642857142857146,75.56,63.666666666666664,0.8928571428571429,60.642857142857146,1
1997,143,1246,83,1386,68,1,4,84.72413793103448,71.25,0.8787878787878788,65.81818181818181,84.72413793103448,71.25,0.8787878787878788,65.81818181818181,1
1997,143,1278,90,1155,84,1,4,77.76923076923077,74.0,0.896551724137931,62.06896551724138,77.76923076923077,74.0,0.896551724137931,62.06896551724138,1
1997,143,1417,74,1235,73,2,6,80.95238095238095,72.42857142857143,0.75,42.607142857142854,80.95238095238095,72.42857142857143,0.75,42.607142857142854,1
1997,143,1428,82,1390,77,2,6,75.56,63.666666666666664,0.8928571428571429,60.642857142857146,75.56,63.666666666666664,0.8928571428571429,60.642857142857146,1
1997,144,1112,85,1242,82,4,1,90.21052631578948,74.33333333333333,0.6785714285714286,37.32142857142857,90.21052631578948,74.33333333333333,0.6785714285714286,37.32142857142857,1
1997,144,1257,78,1400,63,6,10,81.34782608695652,59.875,0.7419354838709677,44.90322580645161,81.34782608695652,59.875,0.7419354838709677,44.90322580645161,1
1997,144,1314,63,1143,57,1,5,80.20833333333333,68.5,0.8,50.46666666666667,80.20833333333333,68.5,0.8,50.46666666666667,1
1997,144,1344,71,1151,65,10,14,77.0,70.45454545454545,0.6451612903225806,24.677419354838708,77.0,70.45454545454545,0.6451612903225806,24.677419354838708,1
1997,145,1246,72,1428,59,1,2,84.72413793103448,71.25,0.8787878787878788,65.81818181818181,84.72413793103448,71.25,0.8787878787878788,65.81818181818181,1
1997,145,1278,80,1417,72,1,2,77.76923076923077,74.0,0.896551724137931,62.06896551724138,77.76923076923077,74.0,0.896551724137931,62.06896551724138,1
1997,146,1112,96,1344,92,4,10,90.21052631578948,74.33333333333333,0.6785714285714286,37.32142857142857,90.21052631578948,74.33333333333333,0.6785714285714286,37.32142857142857,1
1997,146,1314,97,1257,74,1,6,80.20833333333333,68.5,0.8,50.46666666666667,80.20833333333333,68.5,0.8,50.46666666666667,1
1997,152,1112,66,1314,58,4,1,90.21052631578948,74.33333333333333,0.6785714285714286,37.32142857142857,90.21052631578948,74.33333333333333,0.6785714285714286,37.32142857142857,1
1997,152,1246,78,1278,69,1,1,84.72413793103448,71.25,0.8787878787878788,65.81818181818181,84.72413793103448,71.25,0.8787878787878788,65.81818181818181,1
1997,154,1112,84,1246,79,4,1,90.21052631578948,74.33333333333333,0.6785714285714286,37.32142857142857,90.21052631578948,74.33333333333333,0.6785714285714286,37.32142857142857,1
1998,136,1112,99,1311,60,1,16,93.14814814814815,85.75,0.8709677419354839,70.06451612903226,93.14814814814815,85.75,0.8709677419354839,70.06451612903226,1
1998,136,1116,74,1304,65,6,11,87.43478260869566,71.85714285714286,0.7666666666666667,50.266666666666666,87.43478260869566,71.85714285714286,0.7666666666666667,50.266666666666666,1
1998,136,1150,77,1227,62,8,9,75.57894736842105,68.7,0.6551724137931034,25.82758620689655,75.57894736842105,68.7,0.6551724137931034,25.82758620689655,1
1998,136,1153,65,1319,62,2,15,78.23076923076923,67.4,0.8387096774193549,54.74193548387097,78.23076923076923,67.4,0.8387096774193549,54.74193548387097,1
1998,136,1163,93,1192,85,2,15,78.44827586206897,62.75,0.8787878787878788,61.333333333333336,78.44827586206897,62.75,0.8787878787878788,61.333333333333336,1
1998,136,1228,64,1375,51,5,12,73.77272727272727,61.44444444444444,0.7096774193548387,34.51612903225806,73.77272727272727,61.44444444444444,0.7096774193548387,34.51612903225806,1
1998,136,1229,82,1397,81,9,8,76.82608695652173,72.8,0.8214285714285714,50.107142857142854,76.82608695652173,72.8,0.8214285714285714,50.107142857142854,1
1998,136,1231,94,1328,87,7,10,80.26315789473684,70.0,0.6333333333333333,25.16666666666666,80.26315789473684,70.0,0.6333333333333333,25.16666666666666,1
1998,136,1268,82,1429,68,4,13,84.21052631578948,69.2,0.6551724137931034,31.310344827586206,84.21052631578948,69.2,0.6551724137931034,31.310344827586206,1
1998,136,1277,83,1185,71,4,13,76.0,68.28571428571429,0.7407407407407407,38.592592592592595,76.0,68.28571428571429,0.7407407407407407,38.592592592592595,1
1998,136,1314,88,1298,52,1,16,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,1
1998,136,1343,69,1424,57,5,12,68.08,42.0,0.9615384615384616,63.84615384615385,68.08,42.0,0.9615384615384616,63.84615384615385,1
1998,136,1350,62,1376,61,14,3,72.54545454545455,63.57142857142857,0.7586206896551724,39.689655172413794,72.54545454545455,63.57142857142857,0.7586206896551724,39.689655172413794,1
1998,136,1428,85,1362,68,3,14,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,1
1998,136,1449,69,1462,68,11,6,80.94444444444444,75.33333333333333,0.6666666666666666,28.85185185185185,80.94444444444444,75.33333333333333,0.6666666666666666,28.85185185185185,1
1998,136,1452,82,1396,52,10,7,83.2,67.375,0.7142857142857143,40.17857142857143,83.2,67.375,0.7142857142857143,40.17857142857143,1
1998,137,1178,66,1385,64,10,7,75.18181818181819,64.8,0.8148148148148148,49.25925925925926,75.18181818181819,64.8,0.8148148148148148,49.25925925925926,1
1998,137,1181,99,1347,63,1,16,86.33333333333333,71.33333333333333,0.9,70.56666666666666,86.33333333333333,71.33333333333333,0.9,70.56666666666666,1
1998,137,1199,96,1395,87,12,5,75.58823529411765,63.76923076923077,0.5666666666666667,15.2,75.58823529411765,63.76923076923077,0.5666666666666667,15.2,1
1998,137,1242,110,1341,52,1,16,84.60606060606061,73.66666666666667,0.9166666666666666,71.41666666666667,84.60606060606061,73.66666666666667,0.9166666666666666,71.41666666666667,1
1998,137,1246,82,1354,67,2,15,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,1
1998,137,1276,80,1172,61,3,14,79.17391304347827,69.25,0.7419354838709677,40.87096774193548,79.17391304347827,69.25,0.7419354838709677,40.87096774193548,1
1998,137,1307,79,1139,62,4,13,81.8695652173913,59.285714285714285,0.7666666666666667,48.93333333333332,81.8695652173913,59.285714285714285,0.7666666666666667,48.93333333333332,1
1998,137,1329,74,1203,59,8,9,81.71428571428571,70.83333333333333,0.7777777777777778,47.81481481481481,81.71428571428571,70.83333333333333,0.7777777777777778,47.81481481481481,1
1998,137,1345,95,1174,56,2,15,88.15384615384616,69.71428571428571,0.7878787878787878,54.666666666666664,88.15384615384616,69.71428571428571,0.7878787878787878,54.666666666666664,1
1998,137,1348,97,1293,74,8,9,79.5,70.625,0.7333333333333333,39.46666666666667,79.5,70.625,0.7333333333333333,39.46666666666667,1
1998,137,1387,51,1269,46,10,7,70.04761904761905,63.8,0.6774193548387096,26.870967741935484,70.04761904761905,63.8,0.6774193548387096,26.870967741935484,1
1998,137,1390,67,1158,57,3,14,82.08,69.0,0.8620689655172413,61.241379310344826,82.08,69.0,0.8620689655172413,61.241379310344826,1
1998,137,1393,63,1233,61,5,12,75.20833333333333,61.25,0.75,41.09375,75.20833333333333,61.25,0.75,41.09375,1
1998,137,1417,65,1274,62,6,11,84.9047619047619,81.25,0.7241379310344828,39.068965517241374,84.9047619047619,81.25,0.7241379310344828,39.068965517241374,1
1998,137,1434,70,1279,69,13,4,78.22222222222223,59.75,0.6923076923076923,35.76923076923077,78.22222222222223,59.75,0.6923076923076923,35.76923076923077,1
1998,137,1444,75,1155,72,11,6,84.4,65.42857142857143,0.7407407407407407,45.55555555555556,84.4,65.42857142857143,0.7407407407407407,45.55555555555556,1
1998,138,1112,82,1229,49,1,9,93.14814814814815,85.75,0.8709677419354839,70.06451612903226,93.14814814814815,85.75,0.8709677419354839,70.06451612903226,1
1998,138,1163,78,1231,68,2,7,78.44827586206897,62.75,0.8787878787878788,61.333333333333336,78.44827586206897,62.75,0.8787878787878788,61.333333333333336,1
1998,138,1268,67,1228,61,4,5,84.21052631578948,69.2,0.6551724137931034,31.310344827586206,84.21052631578948,69.2,0.6551724137931034,31.310344827586206,1
1998,138,1277,63,1343,56,4,5,76.0,68.28571428571429,0.7407407407407407,38.592592592592595,76.0,68.28571428571429,0.7407407407407407,38.592592592592595,1
1998,138,1314,93,1150,83,1,8,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,1
1998,138,1428,75,1116,69,3,6,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,1
1998,138,1449,81,1350,66,11,14,80.94444444444444,75.33333333333333,0.6666666666666666,28.85185185185185,80.94444444444444,75.33333333333333,0.6666666666666666,28.85185185185185,1
1998,138,1452,75,1153,74,10,2,83.2,67.375,0.7142857142857143,40.17857142857143,83.2,67.375,0.7142857142857143,40.17857142857143,1
1998,139,1181,79,1329,73,1,8,86.33333333333333,71.33333333333333,0.9,70.56666666666666,86.33333333333333,71.33333333333333,0.9,70.56666666666666,1
1998,139,1246,88,1387,61,2,10,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,1
1998,139,1345,80,1178,65,2,10,88.15384615384616,69.71428571428571,0.7878787878787878,54.666666666666664,88.15384615384616,69.71428571428571,0.7878787878787878,54.666666666666664,1
1998,139,1348,80,1242,75,8,1,79.5,70.625,0.7333333333333333,39.46666666666667,79.5,70.625,0.7333333333333333,39.46666666666667,1
1998,139,1390,83,1444,65,3,11,82.08,69.0,0.8620689655172413,61.241379310344826,82.08,69.0,0.8620689655172413,61.241379310344826,1
1998,139,1393,56,1307,46,5,4,75.20833333333333,61.25,0.75,41.09375,75.20833333333333,61.25,0.75,41.09375,1
1998,139,1417,85,1276,82,6,3,84.9047619047619,81.25,0.7241379310344828,39.068965517241374,84.9047619047619,81.25,0.7241379310344828,39.068965517241374,1
1998,139,1434,83,1199,77,13,12,78.22222222222223,59.75,0.6923076923076923,35.76923076923077,78.22222222222223,59.75,0.6923076923076923,35.76923076923077,1
1998,143,1112,87,1268,79,1,4,93.14814814814815,85.75,0.8709677419354839,70.06451612903226,93.14814814814815,85.75,0.8709677419354839,70.06451612903226,1
1998,143,1163,75,1449,74,2,11,78.44827586206897,62.75,0.8787878787878788,61.333333333333336,78.44827586206897,62.75,0.8787878787878788,61.333333333333336,1
1998,143,1314,73,1277,58,1,4,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,1
1998,143,1428,65,1452,62,3,10,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,1
1998,144,1181,80,1393,67,1,5,86.33333333333333,71.33333333333333,0.9,70.56666666666666,86.33333333333333,71.33333333333333,0.9,70.56666666666666,1
1998,144,1246,94,1417,68,2,6,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,1
1998,144,1348,74,1434,68,8,13,79.5,70.625,0.7333333333333333,39.46666666666667,79.5,70.625,0.7333333333333333,39.46666666666667,1
1998,144,1390,67,1345,59,3,2,82.08,69.0,0.8620689655172413,61.241379310344826,82.08,69.0,0.8620689655172413,61.241379310344826,1
1998,145,1314,75,1163,64,1,2,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,83.16666666666667,76.66666666666667,0.9090909090909091,68.63636363636364,1
1998,145,1428,76,1112,51,3,1,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,1
1998,146,1246,86,1181,84,2,1,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,1
1998,146,1390,79,1348,77,3,8,82.08,69.0,0.8620689655172413,61.241379310344826,82.08,69.0,0.8620689655172413,61.241379310344826,1
1998,152,1246,86,1390,85,2,3,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,1
1998,152,1428,65,1314,59,3,1,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,70.29166666666667,60.333333333333336,0.8888888888888888,55.77777777777778,1
1998,154,1246,78,1428,69,2,3,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,79.89655172413794,73.0,0.8787878787878788,61.36363636363637,1
1999,136,1116,94,1373,80,4,13,83.86363636363636,66.4,0.6875,36.90625,83.86363636363636,66.4,0.6875,36.90625,1
1999,136,1120,80,1457,41,1,16,83.25925925925925,69.0,0.9,68.03333333333333,83.25925925925925,69.0,0.9,68.03333333333333,1
1999,136,1163,91,1427,66,1,16,79.03571428571429,56.5,0.9333333333333333,70.0,79.03571428571429,56.5,0.9333333333333333,70.0,1
1999,136,1166,62,1257,58,10,7,78.42857142857143,73.125,0.7241379310344828,36.62068965517241,78.42857142857143,73.125,0.7241379310344828,36.62068965517241,1
1999,136,1178,56,1417,53,12,5,66.17391304347827,55.2,0.8214285714285714,44.5,66.17391304347827,55.2,0.8214285714285714,44.5,1
1999,136,1196,75,1335,61,6,11,85.75,68.0,0.7142857142857143,41.82142857142857,85.75,68.0,0.7142857142857143,41.82142857142857,1
1999,136,1211,75,1278,63,10,7,82.125,66.33333333333333,0.8,52.43333333333333,82.125,66.33333333333333,0.8,52.43333333333333,1
1999,136,1231,108,1203,88,6,11,79.0,65.8,0.6875,33.75,79.0,65.8,0.6875,33.75,1
1999,136,1234,77,1412,64,5,12,75.77777777777777,69.55555555555556,0.6666666666666666,27.333333333333332,75.77777777777777,69.55555555555556,0.6666666666666666,27.333333333333332,1
1999,136,1268,82,1434,60,2,15,87.56,76.6,0.8333333333333334,60.2,87.56,76.6,0.8333333333333334,60.2,1
1999,136,1307,61,1281,59,9,8,83.0,55.5,0.7419354838709677,47.25806451612903,83.0,55.5,0.7419354838709677,47.25806451612903,1
1999,136,1326,72,1293,58,4,13,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,1
1999,136,1329,69,1393,61,9,8,73.23809523809524,63.6,0.6774193548387096,29.096774193548388,73.23809523809524,63.6,0.6774193548387096,29.096774193548388,1
1999,136,1385,69,1359,43,3,14,82.52,69.5,0.7575757575757576,45.666666666666664,82.52,69.5,0.7575757575757576,45.666666666666664,1
1999,136,1390,69,1108,57,2,15,76.21739130434783,61.833333333333336,0.7931034482758621,47.6551724137931,76.21739130434783,61.833333333333336,0.7931034482758621,47.6551724137931,1
1999,136,1451,76,1314,74,14,3,84.23809523809524,65.42857142857143,0.75,46.82142857142857,84.23809523809524,65.42857142857143,0.75,46.82142857142857,1
1999,137,1150,81,1348,70,5,12,71.31818181818181,61.4,0.6875,29.84375,71.31818181818181,61.4,0.6875,29.84375,1
1999,137,1153,72,1206,48,3,14,76.84,57.4,0.8333333333333334,54.46666666666667,76.84,57.4,0.8333333333333334,54.46666666666667,1
1999,137,1181,99,1197,58,1,16,93.90625,75.0,0.9696969696969697,88.78787878787878,93.90625,75.0,0.9696969696969697,88.78787878787878,1
1999,137,1242,95,1191,74,6,11,72.9047619047619,63.888888888888886,0.7,31.86666666666666,72.9047619047619,63.888888888888886,0.7,31.86666666666666,1
1999,137,1246,82,1308,60,3,14,79.96,61.625,0.7575757575757576,45.636363636363626,79.96,61.625,0.7575757575757576,45.636363636363626,1
1999,137,1274,75,1248,54,2,15,75.77272727272727,62.166666666666664,0.7857142857142857,46.21428571428571,75.77272727272727,62.166666666666664,0.7857142857142857,46.21428571428571,1
1999,137,1275,59,1449,58,10,7,72.31818181818181,57.714285714285715,0.7586206896551724,40.93103448275862,72.31818181818181,57.714285714285715,0.7586206896551724,40.93103448275862,1
1999,137,1277,76,1291,53,1,16,73.07142857142857,61.25,0.875,56.28125,73.07142857142857,61.25,0.875,56.28125,1
1999,137,1279,72,1437,70,9,8,83.75,65.08333333333333,0.5714285714285714,19.964285714285715,83.75,65.08333333333333,0.5714285714285714,19.964285714285715,1
1999,137,1283,43,1458,32,12,5,78.15,66.6,0.6666666666666666,29.9,78.15,66.6,0.6666666666666666,29.9,1
1999,137,1328,61,1112,60,13,4,75.26315789473684,62.4,0.6551724137931034,27.793103448275854,75.26315789473684,62.4,0.6551724137931034,27.793103448275854,1
1999,137,1345,58,1400,54,10,7,74.36842105263158,60.75,0.6129032258064516,22.06451612903226,74.36842105263158,60.75,0.6129032258064516,22.06451612903226,1
1999,137,1396,61,1245,54,6,11,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,1
1999,137,1397,62,1174,52,4,13,77.7,63.875,0.7142857142857143,37.25,77.7,63.875,0.7142857142857143,37.25,1
1999,137,1409,62,1158,53,9,8,76.13636363636364,58.44444444444444,0.7096774193548387,37.064516129032256,76.13636363636364,58.44444444444444,0.7096774193548387,37.064516129032256,1
1999,137,1428,80,1117,58,2,15,73.20833333333333,58.5,0.8571428571428571,54.392857142857146,73.20833333333333,58.5,0.8571428571428571,54.392857142857146,1
1999,138,1120,81,1329,74,1,9,83.25925925925925,69.0,0.9,68.03333333333333,83.25925925925925,69.0,0.9,68.03333333333333,1
1999,138,1163,78,1307,56,1,9,79.03571428571429,56.5,0.9333333333333333,70.0,79.03571428571429,56.5,0.9333333333333333,70.0,1
1999,138,1196,82,1451,74,6,14,85.75,68.0,0.7142857142857143,41.82142857142857,85.75,68.0,0.7142857142857143,41.82142857142857,1
1999,138,1211,82,1390,74,10,2,82.125,66.33333333333333,0.8,52.43333333333333,82.125,66.33333333333333,0.8,52.43333333333333,1
1999,138,1234,82,1116,72,5,4,75.77777777777777,69.55555555555556,0.6666666666666666,27.333333333333332,75.77777777777777,69.55555555555556,0.6666666666666666,27.333333333333332,1
1999,138,1268,75,1166,63,2,10,87.56,76.6,0.8333333333333334,60.2,87.56,76.6,0.8333333333333334,60.2,1
1999,138,1326,75,1178,44,4,12,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,1
1999,138,1385,86,1231,61,3,6,82.52,69.5,0.7575757575757576,45.666666666666664,82.52,69.5,0.7575757575757576,45.666666666666664,1
1999,139,1181,97,1409,56,1,9,93.90625,75.0,0.9696969696969697,88.78787878787878,93.90625,75.0,0.9696969696969697,88.78787878787878,1
1999,139,1246,92,1242,88,3,6,79.96,61.625,0.7575757575757576,45.636363636363626,79.96,61.625,0.7575757575757576,45.636363636363626,1
1999,139,1275,66,1428,58,10,2,72.31818181818181,57.714285714285715,0.7586206896551724,40.93103448275862,72.31818181818181,57.714285714285715,0.7586206896551724,40.93103448275862,1
1999,139,1277,74,1279,66,1,9,73.07142857142857,61.25,0.875,56.28125,73.07142857142857,61.25,0.875,56.28125,1
1999,139,1283,81,1397,51,12,4,78.15,66.6,0.6666666666666666,29.9,78.15,66.6,0.6666666666666666,29.9,1
1999,139,1328,85,1150,72,13,5,75.26315789473684,62.4,0.6551724137931034,27.793103448275854,75.26315789473684,62.4,0.6551724137931034,27.793103448275854,1
1999,139,1345,73,1274,63,10,2,74.36842105263158,60.75,0.6129032258064516,22.06451612903226,74.36842105263158,60.75,0.6129032258064516,22.06451612903226,1
1999,139,1396,64,1153,54,6,3,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,1
1999,143,1163,78,1234,68,1,5,79.03571428571429,56.5,0.9333333333333333,70.0,79.03571428571429,56.5,0.9333333333333333,70.0,1
1999,143,1211,73,1196,72,10,6,82.125,66.33333333333333,0.8,52.43333333333333,82.125,66.33333333333333,0.8,52.43333333333333,1
1999,143,1326,72,1120,64,4,1,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,1
1999,143,1385,76,1268,62,3,2,82.52,69.5,0.7575757575757576,45.666666666666664,82.52,69.5,0.7575757575757576,45.666666666666664,1
1999,144,1181,78,1283,61,1,12,93.90625,75.0,0.9696969696969697,88.78787878787878,93.90625,75.0,0.9696969696969697,88.78787878787878,1
1999,144,1246,58,1275,43,3,10,79.96,61.625,0.7575757575757576,45.636363636363626,79.96,61.625,0.7575757575757576,45.636363636363626,1
1999,144,1277,54,1328,46,1,13,73.07142857142857,61.25,0.875,56.28125,73.07142857142857,61.25,0.875,56.28125,1
1999,144,1396,77,1345,55,6,10,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,70.14285714285714,59.2,0.6774193548387096,28.419354838709676,1
1999,145,1163,67,1211,62,1,10,79.03571428571429,56.5,0.9333333333333333,70.0,79.03571428571429,56.5,0.9333333333333333,70.0,1
1999,145,1326,77,1385,74,4,3,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,75.63636363636364,73.5,0.7333333333333333,35.86666666666667,1
1999,146,1181,85,1396,64,1,6,93.90625,75.0,0.9696969696969697,88.78787878787878,93.90625,75.0,0.9696969696969697,88.78787878787878,1
1999,146,1277,73,1246,66,1,3,73.07142857142857,61.25,0.875,56.28125,73.07142857142857,61.25,0.875,56.28125,1
1999,152,1163,64,1326,58,1,4,79.03571428571429,56.5,0.9333333333333333,70.0,79.03571428571429,56.5,0.9333333333333333,70.0,1
1999,152,1181,68,1277,62,1,1,93.90625,75.0,0.9696969696969697,88.78787878787878,93.90625,75.0,0.9696969696969697,88.78787878787878,1
1999,154,1163,77,1181,74,1,1,79.03571428571429,56.5,0.9333333333333333,70.0,79.03571428571429,56.5,0.9333333333333333,70.0,1
2000,136,1112,71,1238,47,1,16,78.84615384615384,69.83333333333333,0.8125,50.96875,78.84615384615384,69.83333333333333,0.8125,50.96875,1
2000,136,1120,72,1166,69,7,10,73.04545454545455,64.11111111111111,0.7096774193548387,33.225806451612904,73.04545454545455,64.11111111111111,0.7096774193548387,33.225806451612904,1
2000,136,1211,77,1257,66,10,7,81.83333333333333,66.25,0.75,44.8125,81.83333333333333,66.25,0.75,44.8125,1
2000,136,1235,88,1148,78,2,15,78.65384615384616,67.25,0.8666666666666667,59.20000000000001,78.65384615384616,67.25,0.8666666666666667,59.20000000000001,1
2000,136,1246,85,1382,80,5,12,71.0952380952381,65.55555555555556,0.7,30.10000000000001,71.0952380952381,65.55555555555556,0.7,30.10000000000001,1
2000,136,1261,64,1369,61,4,13,80.11538461538461,62.2,0.8387096774193549,57.16129032258065,80.11538461538461,62.2,0.8387096774193549,57.16129032258065,1
2000,136,1268,74,1233,59,3,14,80.20833333333333,68.22222222222223,0.7272727272727273,39.72727272727273,80.20833333333333,68.22222222222223,0.7272727272727273,39.72727272727273,1
2000,136,1277,65,1434,38,1,16,76.8076923076923,66.0,0.7878787878787878,46.515151515151516,76.8076923076923,66.0,0.7878787878787878,46.515151515151516,1
2000,136,1328,74,1457,50,3,14,78.0,63.666666666666664,0.8125,51.4375,78.0,63.666666666666664,0.8125,51.4375,1
2000,136,1345,62,1173,61,6,11,79.3,62.22222222222222,0.6896551724137931,35.37931034482759,79.3,62.22222222222222,0.6896551724137931,35.37931034482759,1
2000,136,1385,61,1319,56,2,15,77.08333333333333,63.714285714285715,0.7741935483870968,45.29032258064516,77.08333333333333,63.714285714285715,0.7741935483870968,45.29032258064516,1
2000,136,1393,79,1359,65,4,13,78.08333333333333,67.4,0.8275862068965517,53.0,78.08333333333333,67.4,0.8275862068965517,53.0,1
2000,136,1400,77,1232,61,5,12,77.56521739130434,66.5,0.7419354838709677,40.38709677419355,77.56521739130434,66.5,0.7419354838709677,40.38709677419355,1
2000,136,1417,65,1123,57,6,11,81.57894736842105,65.0909090909091,0.6333333333333333,27.8,81.57894736842105,65.0909090909091,0.6333333333333333,27.8,1
2000,136,1428,48,1387,45,8,9,76.6,58.75,0.7142857142857143,37.92857142857143,76.6,58.75,0.7142857142857143,37.92857142857143,1
2000,136,1458,66,1201,56,8,9,65.0,53.0,0.5806451612903226,15.516129032258064,65.0,53.0,0.5806451612903226,15.516129032258064,1
2000,137,1153,64,1423,47,2,15,80.14285714285714,63.666666666666664,0.9032258064516129,66.2258064516129,80.14285714285714,63.666666666666664,0.9032258064516129,66.2258064516129,1
2000,137,1163,75,1429,67,5,12,78.04166666666667,68.0,0.7272727272727273,38.21212121212121,78.04166666666667,68.0,0.7272727272727273,38.21212121212121,1
2000,137,1181,82,1249,55,1,16,90.70370370370371,78.5,0.8709677419354839,68.87096774193549,90.70370370370371,78.5,0.8709677419354839,68.87096774193549,1
2000,137,1196,69,1139,68,5,12,88.45833333333333,72.28571428571429,0.7741935483870968,52.16129032258065,88.45833333333333,72.28571428571429,0.7741935483870968,52.16129032258065,1
2000,137,1228,68,1335,58,4,13,79.9047619047619,66.88888888888889,0.7,35.86666666666666,79.9047619047619,66.88888888888889,0.7,35.86666666666666,1
2000,137,1242,81,1177,77,8,9,85.9090909090909,60.55555555555556,0.7096774193548387,43.38709677419355,85.9090909090909,60.55555555555556,0.7096774193548387,43.38709677419355,1
2000,137,1274,75,1116,71,6,11,71.76190476190476,61.8,0.6774193548387096,28.677419354838708,71.76190476190476,61.8,0.6774193548387096,28.677419354838708,1
2000,137,1314,84,1281,70,8,9,79.88888888888889,72.38461538461539,0.5806451612903226,16.032258064516128,79.88888888888889,72.38461538461539,0.5806451612903226,16.032258064516128,1
2000,137,1326,87,1111,61,3,14,74.0909090909091,67.16666666666667,0.7857142857142857,43.82142857142857,74.0909090909091,67.16666666666667,0.7857142857142857,43.82142857142857,1
2000,137,1329,86,1220,66,3,14,80.47826086956522,58.333333333333336,0.7931034482758621,51.758620689655174,80.47826086956522,58.333333333333336,0.7931034482758621,51.758620689655174,1
2000,137,1337,77,1231,57,11,6,75.75,64.875,0.75,40.59375,75.75,64.875,0.75,40.59375,1
2000,137,1371,72,1332,71,10,7,76.2,62.888888888888886,0.6896551724137931,33.03448275862069,76.2,62.888888888888886,0.6896551724137931,33.03448275862069,1
2000,137,1390,84,1354,65,1,16,79.96,79.66666666666667,0.8928571428571429,62.85714285714285,79.96,79.66666666666667,0.8928571428571429,62.85714285714285,1
2000,137,1396,73,1248,47,2,15,70.46153846153847,58.0,0.8387096774193549,49.741935483870975,70.46153846153847,58.0,0.8387096774193549,49.741935483870975,1
2000,137,1397,63,1418,58,4,13,82.8695652173913,70.66666666666667,0.7931034482758621,51.103448275862064,82.8695652173913,70.66666666666667,0.7931034482758621,51.103448275862064,1
2000,137,1409,89,1424,62,7,10,82.93103448275862,69.0,0.8787878787878788,64.51515151515152,82.93103448275862,69.0,0.8787878787878788,64.51515151515152,1
2000,138,1211,82,1385,76,10,2,81.83333333333333,66.25,0.75,44.8125,81.83333333333333,66.25,0.75,44.8125,1
2000,138,1235,79,1120,60,2,7,78.65384615384616,67.25,0.8666666666666667,59.20000000000001,78.65384615384616,67.25,0.8666666666666667,59.20000000000001,1
2000,138,1261,72,1400,67,4,5,80.11538461538461,62.2,0.8387096774193549,57.16129032258065,80.11538461538461,62.2,0.8387096774193549,57.16129032258065,1
2000,138,1277,73,1428,61,1,8,76.8076923076923,66.0,0.7878787878787878,46.515151515151516,76.8076923076923,66.0,0.7878787878787878,46.515151515151516,1
