Season,DayNum,Team_A,Score_A,Team_B,Score_B,Seed_A,Seed_B,mean_WScore_A,FGM_A,FGA_A,FGM3_A,FGA3_A,FTM_A,FTA_A,OR_A,DR_A,Ast_A,TO_A,Stl_A,Blk_A,PF_A,mean_LScore_A,FG%_A,3P%_A,FT%_A,FGM_B,FGA_B,FGM3_B,FGA3_B,FTM_B,FTA_B,OR_B,DR_B,Ast_B,TO_B,Stl_B,Blk_B,PF_B,WL_A,Point_Diff_A,mean_WScore_B,mean_LScore_B,WL_B,Point_Diff_B,FG%_B,3P%_B,FT%_B,Win_A,SeedDiff,PD_Diff,WL_Diff,FGM_Diff,FGA_Diff,FGM3_Diff,FGA3_Diff,FTM_Diff,FTA_Diff,OR_Diff,DR_Diff,Ast_Diff,TO_Diff,Stl_Diff,Blk_Diff,PF_Diff,FG%_Diff,3P%_Diff,FT%_Diff
2010,136,1243,82,1317,62,2,15,81.68,26.96,57.84,7,18.44,20.76,31.04,14.92,25.24,15.56,15,7.72,5.08,21.8,71.57142857,0.466113416,0.379609544,0.668814433,23.71428571,61,5.714285714,20.28571429,18.42857143,28.42857143,16.71428571,19.28571429,11.28571429,13.14285714,6.571428571,3.857142857,24.85714286,0.78125,48.15625,81.68,71.57142857,0.78125,48.15625,0.388758782,0.281690141,0.648241206,1,-13,0,0,3.24571429,-3.16,1.285714286,-1.84571429,2.33142857,2.61142857,-1.79428571,5.95428571,4.27428571,1.85714286,1.148571429,1.222857143,-3.05714286,0.077354634,0.097919403,0.020573227
2010,136,1246,100,1190,71,1,16,80.21875,28.40625,58.46875,6.1875,17.53125,17.21875,25.53125,14.3125,27.125,15.09375,14.53125,7.375,7.3125,16,63.5,0.485836451,0.352941176,0.674418605,21.5,58.5,2.5,17,18,24,14,26,8.5,14,5.5,6,20,0.941176471,71.76470588,80.21875,63.5,0.941176471,71.76470588,0.367521368,0.147058824,0.75,1,-15,0,0,6.90625,-0.03125,3.6875,0.53125,-0.78125,1.53125,0.3125,1.125,6.59375,0.53125,1.875,1.3125,-4,0.118315083,0.205882352,-0.075581395
2010,136,1293,66,1435,65,13,4,76.67857143,27.03571429,53.89285714,6.25,16.53571429,16.35714286,23.25,12,25.07142857,15.92857143,14.42857143,9.5,5.714285714,16.60714286,72,0.501656726,0.377969762,0.703533026,25,54.25,6.5,19.5,15.5,22.25,12,18.5,10,15,7.75,3.25,23.5,0.875,58.09375,76.67857143,72,0.875,58.09375,0.460829493,0.333333333,0.696629213,1,9,0,0,2.03571429,-0.35714286,-0.25,-2.96428571,0.85714286,1,0,6.57142857,5.92857143,-0.57142857,1.75,2.464285714,-6.89285714,0.040827233,0.044636429,0.006903813
2010,136,1307,62,1285,57,3,14,78.20689655,26.03448276,58.06896552,8.24137931,21.48275862,17.89655172,26.65517241,13.20689655,25.93103448,14.93103448,11.20689655,7.068965517,3.482758621,17.51724138,65.25,0.448337292,0.383627608,0.67141009,21,55,6,19.75,17.25,24,13.25,22.5,10.75,11.25,4.5,3.75,18.75,0.878787879,60.81818182,78.20689655,65.25,0.878787879,60.81818182,0.381818182,0.303797468,0.71875,1,-11,0,0,5.03448276,3.06896552,2.24137931,1.73275862,0.64655172,2.65517241,-0.04310345,3.43103448,4.18103448,-0.04310345,2.568965517,-0.267241379,-1.23275862,0.06651911,0.07983014,-0.04733991
2010,136,1320,69,1424,66,9,8,64.64285714,22.03571429,49.78571429,6.75,18.17857143,13.82142857,18.42857143,9.464285714,23.03571429,10.82142857,10.25,5.785714286,2,15.53571429,54,0.442611191,0.371316306,0.75,17.75,50.75,5.5,22.25,13,16.5,10,22.25,9.5,12.5,3.5,2,19,0.875,49.8125,64.64285714,54,0.875,49.8125,0.349753695,0.247191011,0.787878788,1,1,0,0,4.28571429,-0.96428571,1.25,-4.07142857,0.82142857,1.92857143,-0.535714286,0.78571429,1.32142857,-2.25,2.285714286,0,-3.46428571,0.092857496,0.124125295,-0.037878788
2010,136,1325,97,1207,83,14,3,78.65,25.75,56.05,7.55,19.35,19.6,26.15,10.8,27.2,15.9,12.55,7.8,2.95,17.25,66,0.45941124,0.390180879,0.749521989,22.71428571,59.64285714,6.785714286,21.5,13.78571429,19.64285714,12.21428571,22.71428571,11.5,12.92857143,7.142857143,2.142857143,21.14285714,0.588235294,19.08823529,78.65,66,0.588235294,19.08823529,0.380838323,0.315614618,0.701818182,1,11,0,0,3.03571429,-3.59285714,0.764285714,-2.15,5.81428571,6.50714286,-1.41428571,4.48571429,4.4,-0.37857143,0.657142857,0.807142857,-3.89285714,0.078572917,0.074566261,0.047703807
2010,136,1330,51,1323,50,11,6,70.42307692,27.07692308,59.03846154,4.769230769,14.42307692,11.5,17.96153846,16,25.19230769,16.76923077,12.19230769,8.076923077,3.5,14.69230769,58.125,0.458631922,0.330666667,0.640256959,21.875,53.125,4.125,15.25,10.25,15.5,12.625,20,11.375,14.75,7,1.125,18.875,0.764705882,40.17647059,70.42307692,58.125,0.764705882,40.17647059,0.411764706,0.270491803,0.661290323,1,5,0,0,5.20192308,5.91346154,0.644230769,-0.82692308,1.25,2.46153846,3.375,5.19230769,5.39423077,-2.55769231,1.076923077,2.375,-4.18269231,0.046867216,0.060174864,-0.021033364
2010,136,1388,80,1350,71,10,7,81.08,28.84,57.96,8.84,20.6,14.56,18.68,10.76,26.28,17.24,10.84,5.24,5.76,16.48,67.4,0.497584541,0.429126214,0.779443255,24,58.2,6.8,21,12.6,18.2,11.2,23.6,12.2,14.6,4.8,2.8,18.6,0.833333333,56.33333333,81.08,67.4,0.833333333,56.33333333,0.412371134,0.323809524,0.692307692,1,3,0,0,4.84,-0.24,2.04,-0.4,1.96,0.48,-0.44,2.68,5.04,-3.76,0.44,2.96,-2.12,0.085213407,0.10531669,0.087135563
2010,136,1397,62,1361,59,6,11,76.96,28.04,59.44,6.24,18.88,14.64,21.72,11.96,27.12,15.72,13.12,8.36,3.96,18.6,63.25,0.471736205,0.330508475,0.674033149,22.75,58.125,4.75,18.375,13,20,11,18.375,10,13.625,7.25,3.125,24,0.757575758,42.96969697,76.96,63.25,0.757575758,42.96969697,0.391397849,0.258503401,0.65,1,-5,0,0,5.29,1.315,1.49,0.505,1.64,1.72,0.96,8.745,5.72,-0.505,1.11,0.835,-5.4,0.080338356,0.072005074,0.024033149
2010,136,1437,73,1352,70,2,15,85.20833333,28.20833333,59.79166667,7.75,20,21.04166667,27.875,14.29166667,26.875,14.58333333,13.875,7.875,3.916666667,21.41666667,73.42857143,0.471777003,0.3875,0.754857997,25.57142857,58.14285714,7.571428571,22.14285714,14.71428571,20.14285714,10.42857143,21.42857143,11.42857143,13.57142857,7.428571429,3.857142857,25.71428571,0.774193548,49.38709677,85.20833333,73.42857143,0.774193548,49.38709677,0.43980344,0.341935484,0.730496454,1,-13,0,0,2.63690476,1.64880953,0.178571429,-2.14285714,6.32738096,7.73214286,3.86309524,5.44642857,3.1547619,0.30357143,0.446428571,0.05952381,-4.29761904,0.031973563,0.045564516,0.024361543
2010,136,1448,81,1400,80,9,8,78,27.94736842,58.73684211,4.368421053,12.47368421,17.73684211,26.15789474,14,29.26315789,12.84210526,15.36842105,7.789473684,6,18.94736842,63.4,0.475806452,0.350210971,0.678068411,22.9,61.9,4.3,16.5,13.3,21.5,15.8,23.3,9.8,14.8,6.5,4.1,22.3,0.655172414,29.24137931,78,63.4,0.655172414,29.24137931,0.369951535,0.260606061,0.618604651,1,1,0,0,5.04736842,-3.16315789,0.068421053,-4.02631579,4.43684211,4.65789474,-1.8,5.96315789,3.04210526,0.56842105,1.289473684,1.9,-3.35263158,0.105854917,0.08960491,0.05946376
2010,136,1449,80,1266,78,11,6,83.66666667,29.08333333,63.41666667,5.5,16.125,20,27.08333333,14.75,26.54166667,15.79166667,12.375,7.666666667,4.416666667,21.33333333,69.44444444,0.458607096,0.341085271,0.738461539,24.66666667,57,4.333333333,15.44444444,15.77777778,22.77777778,10.22222222,20.44444444,9.222222222,13.88888889,6.222222222,2.666666667,22.33333333,0.727272727,41.90909091,83.66666667,69.44444444,0.727272727,41.90909091,0.432748538,0.28057554,0.692682927,1,5,0,0,4.41666666,6.41666667,1.166666667,0.68055556,4.22222222,4.30555555,4.52777778,6.09722223,6.569444448,-1.51388889,1.444444445,1.75,-1,0.025858558,0.060509731,0.045778612
2010,137,1143,77,1257,62,8,9,81.08695652,29.26086957,57.26086957,6.695652174,16.39130435,15.86956522,20.56521739,11.08695652,25.39130435,15.34782609,11.2173913,5.434782609,2.652173913,15.26086957,70.8,0.511009871,0.408488064,0.77167019,24.8,61.2,6.3,20.5,14.9,20.6,12.4,21.7,12.4,13.8,6.2,2.1,21,0.696969697,35.06060606,81.08695652,70.8,0.696969697,35.06060606,0.405228758,0.307317073,0.723300971,1,-1,0,0,4.46086957,-3.93913043,0.395652174,-4.10869565,0.96956522,-0.03478261,-1.31304348,3.69130435,2.94782609,-2.5826087,-0.765217391,0.552173913,-5.73913043,0.105781113,0.101170991,0.048369219
2010,137,1165,78,1396,65,12,5,75.92,27,55.72,9.64,21.12,12.28,16.8,10.12,23.44,16.24,11.92,7.28,3.68,17.4,70.5,0.484565686,0.456439394,0.730952381,25.25,58.5,10.75,30.25,9.25,12.5,11.25,21.5,16.25,14.25,6.25,3.25,23.5,0.862068966,55.72413793,75.92,70.5,0.862068966,55.72413793,0.431623932,0.355371901,0.74,1,7,0,0,1.75,-2.78,-1.11,-9.13,3.03,4.3,-1.13,1.94,-0.01,-2.33,1.03,0.43,-6.1,0.052941754,0.101067493,-0.009047619
2010,137,1181,73,1115,44,1,16,79.03448276,26.89655172,60.31034483,7.620689655,19.34482759,17.62068966,23.13793103,14.82758621,25.06896552,14.51724138,10.96551724,7.137931034,4.448275862,17.86206897,71.8,0.445969125,0.393939394,0.761549926,24.2,59.6,7.2,22.2,16.2,21,13.4,20.8,10.6,12,5.8,2.8,22.4,0.852941176,56.85294118,79.03448276,71.8,0.852941176,56.85294118,0.406040268,0.324324324,0.771428571,1,-15,0,0,2.69655172,0.71034483,0.420689655,-2.85517241,1.42068966,2.13793103,1.42758621,4.26896552,3.91724138,-1.03448276,1.337931034,1.648275862,-4.53793103,0.039928857,0.06961507,-0.009878645
2010,137,1210,64,1329,59,10,7,75.14285714,27.04761905,56.85714286,5.80952381,15.57142857,15.23809524,23.33333333,12.61904762,28.85714286,14.52380952,16.52380952,8.285714286,5.761904762,17.57142857,67.91666667,0.475711893,0.373088685,0.653061225,25,59.66666667,6.333333333,17.75,11.58333333,18.75,15.58333333,22.5,12.41666667,16,6.833333333,5,20.58333333,0.636363636,23.12121212,75.14285714,67.91666667,0.636363636,23.12121212,0.418994413,0.356807512,0.617777778,1,3,0,0,2.04761905,-2.80952381,-0.523809523,-2.17857143,3.65476191,4.58333333,-2.96428571,6.35714286,2.10714285,0.52380952,1.452380953,0.761904762,-3.01190476,0.05671748,0.016281173,0.035283447
2010,137,1211,67,1199,60,8,9,80.44,28.28,54.12,5.8,15.24,18.08,27.28,10.36,28.04,14.2,13,6.68,4.28,17.76,65.33333333,0.522542498,0.380577428,0.662756598,21.66666667,57.33333333,4.5,15,17.5,25.66666667,11.5,24.5,10.66666667,13.33333333,5.5,3.333333333,19.5,0.806451613,52.22580645,80.44,65.33333333,0.806451613,52.22580645,0.377906977,0.3,0.681818182,1,-1,0,0,6.61333333,-3.21333333,1.3,0.24,0.58,1.61333333,-1.14,3.54,3.53333333,-0.33333333,1.18,0.946666667,-1.74,0.144635521,0.080577428,-0.019061584
2010,137,1268,89,1222,77,4,13,83.31818182,30.72727273,62.36363636,6.363636364,14.59090909,15.5,21.27272727,12.68181818,26.77272727,18.09090909,11.09090909,7.863636364,4.863636364,15.72727273,68.125,0.49271137,0.436137072,0.728632479,24.75,60,4.5,16.625,14.125,20,12.25,23,11.5,14,8.375,4,19.875,0.733333333,42.93333333,83.31818182,68.125,0.733333333,42.93333333,0.4125,0.270676692,0.70625,1,-9,0,0,5.97727273,2.36363636,1.863636364,-2.03409091,1.375,1.27272727,0.43181818,3.77272727,6.59090909,-2.90909091,-0.511363636,0.863636364,-4.14772727,0.08021137,0.16546038,0.022382479
2010,137,1277,70,1308,67,5,12,74.16666667,27.54166667,56.58333333,5,14.16666667,14.08333333,20.70833333,13.54166667,26.54166667,17.875,13.625,6.5,3.583333333,17.25,68,0.486745214,0.352941176,0.680080483,25,57.625,4.125,14.875,13.875,20.25,13.5,22.375,13.125,15.25,7.375,1.625,18.875,0.75,38.625,74.16666667,68,0.75,38.625,0.433839479,0.277310924,0.685185185,1,-7,0,0,2.54166667,-1.04166667,0.875,-0.70833333,0.20833333,0.45833333,0.04166667,4.16666667,4.75,-1.625,-0.875,1.958333333,-1.625,0.052905735,0.075630252,-0.005104702
2010,137,1281,86,1155,78,10,7,84.40909091,29.68181818,62.59090909,8.590909091,21.54545455,16.45454545,22.81818182,13.68181818,24.31818182,17.13636364,14.09090909,11.68181818,5.045454545,18.81818182,62.5,0.474219317,0.398734177,0.721115538,22.3,60.8,5.7,18.9,12.2,16.3,11.4,18.2,11.1,10.6,9.3,3.8,20.3,0.6875,38.5,84.40909091,62.5,0.6875,38.5,0.366776316,0.301587302,0.748466258,1,3,0,0,7.38181818,1.79090909,2.890909091,2.64545455,4.25454545,6.51818182,2.28181818,6.11818182,6.03636364,3.49090909,2.38181818,1.245454545,-1.48181818,0.107443001,0.097146875,-0.02735072
2010,137,1326,68,1364,51,2,15,77.55555556,27.92592593,54.2962963,7.740740741,18.96296296,13.96296296,20.07407407,9.037037037,25.33333333,15.92592593,10.77777778,7.185185185,4.111111111,14.62962963,61.42857143,0.514324693,0.408203125,0.695571956,22.57142857,53.14285714,5.714285714,18.57142857,10.57142857,16.28571429,9.285714286,20.71428571,10,13.42857143,7,4,17.85714286,0.794117647,48.94117647,77.55555556,61.42857143,0.794117647,48.94117647,0.424731183,0.307692308,0.649122807,1,-13,0,0,5.35449736,1.15343916,2.026455027,0.39153439,3.39153439,3.78835978,-0.248677249,4.61904762,5.92592593,-2.65079365,0.185185185,0.111111111,-3.22751323,0.08959351,0.100510817,0.046449149
2010,137,1338,89,1324,66,3,14,71.5,24.45833333,52.41666667,5.791666667,15.58333333,16.79166667,23.83333333,11.83333333,26.625,17.45833333,12.75,5.041666667,4.541666667,16.54166667,57.875,0.466613672,0.371657754,0.704545455,20.875,54.125,3.875,14.875,12.25,18.625,13.75,19.75,10.875,11.375,5.25,3.125,19.125,0.75,39.15625,71.5,57.875,0.75,39.15625,0.385681293,0.260504202,0.657718121,1,-11,0,0,3.58333333,-1.70833333,1.916666667,0.70833333,4.54166667,5.20833333,-1.91666667,6.875,6.58333333,1.375,-0.208333333,1.416666667,-2.58333333,0.080932379,0.111153552,0.046827334
2010,137,1345,72,1373,64,4,13,73.81481481,25.66666667,55.7037037,5.555555556,16.88888889,16.92592593,22.88888889,10.92592593,23.85185185,14.74074074,10.96296296,7.074074074,4.814814815,18.48148148,56.4,0.460771277,0.328947368,0.739482201,20.2,55.4,4.4,16.6,11.6,18.2,7.6,17.8,10.2,10.4,6,2.6,19.8,0.84375,53.46875,73.81481481,56.4,0.84375,53.46875,0.364620939,0.265060241,0.637362637,1,-9,0,0,5.46666667,0.3037037,1.155555556,0.28888889,5.32592593,4.68888889,3.32592593,6.05185185,4.54074074,0.56296296,1.074074074,2.214814815,-1.31851852,0.096150338,0.063887127,0.102119564
2010,137,1393,79,1436,56,1,16,82.96428571,30.39285714,57.85714286,6.928571429,17.5,15.25,22.57142857,11.85714286,26.78571429,19.89285714,15.32142857,10.35714286,6.964285714,14.17857143,71,0.525308642,0.395918367,0.675632911,27.75,61.25,5.25,17,10.25,16.25,14,20.75,15.75,13.5,7.5,3.75,17.75,0.875,63.71875,82.96428571,71,0.875,63.71875,0.453061224,0.308823529,0.630769231,1,-15,0,0,2.64285714,-3.39285714,1.678571429,0.5,5,6.32142857,-2.14285714,6.03571429,4.14285714,1.82142857,2.85714286,3.214285714,-3.57142857,0.072247418,0.087094838,0.04486368
2010,137,1401,69,1429,53,5,12,73.18181818,23.90909091,52,6.5,18.36363636,18.86363636,28.09090909,11.36363636,25.63636364,13.13636364,12.13636364,6.454545455,3.272727273,16.63636364,66.44444444,0.45979021,0.353960396,0.671521035,22.88888889,57.88888889,5.555555556,19,15.11111111,23.66666667,13.22222222,21.55555556,9.222222222,12.77777778,7.111111111,3.555555556,23,0.709677419,32.64516129,73.18181818,66.44444444,0.709677419,32.64516129,0.395393474,0.292397661,0.638497652,1,-7,0,0,1.02020202,-5.88888889,0.944444444,-0.63636364,3.75252525,4.42424242,-1.85858586,4.08080808,3.914141418,-0.64141414,-0.656565656,-0.282828283,-6.36363636,0.064396736,0.061562735,0.033023383
2010,137,1452,77,1288,50,2,15,73.14814815,25.25925926,57.55555556,6.666666667,20.03703704,15.96296296,22.55555556,15.55555556,23.37037037,15.7037037,11.77777778,5.962962963,4.074074074,17.51851852,72.16666667,0.438867439,0.33271719,0.70771757,25.33333333,61.33333333,8.166666667,23.5,13.33333333,20.83333333,15.66666667,20,15.66666667,11.5,4,3.666666667,22,0.818181818,46.72727273,73.14814815,72.16666667,0.818181818,46.72727273,0.413043478,0.347517731,0.64,1,-13,0,0,-0.07407407,-3.77777777,-1.5,-3.46296296,2.62962963,1.72222223,-0.11111111,3.37037037,0.03703703,0.27777778,1.962962963,0.407407407,-4.48148148,0.025823961,-0.014800541,0.06771757
2010,137,1458,53,1459,49,4,13,70.86956522,24.91304348,52.56521739,7.391304348,19.69565217,13.65217391,18.13043478,9.652173913,23.69565217,13.47826087,8.652173913,5.434782609,4.173913043,15.39130435,57.75,0.473945409,0.375275938,0.752997602,19.875,54.75,8.375,25.375,9.625,14.375,10,19.75,10.75,9.5,6.125,2,19.125,0.741935484,37.67741935,70.86956522,57.75,0.741935484,37.67741935,0.363013699,0.330049261,0.669565217,1,-9,0,0,5.03804348,-2.18478261,-0.983695652,-5.67934783,4.02717391,3.75543478,-0.347826087,3.94565217,2.72826087,-0.847826087,-0.690217391,2.173913043,-3.73369565,0.11093171,0.045226677,0.083432385
2010,137,1462,65,1278,54,6,11,83.25,28.54166667,58.08333333,7.166666667,18.625,19,26.20833333,12.41666667,29.25,15.66666667,13.125,6.625,4.291666667,17.625,70.375,0.491391679,0.384787472,0.724960254,24.75,62.375,6.375,19.125,14.5,21.625,12.75,22.625,10.25,13.5,7.25,2.375,22.25,0.75,44.84375,83.25,70.375,0.75,44.84375,0.396793587,0.333333333,0.670520231,1,-5,0,0,3.79166667,-4.29166667,0.791666667,-0.5,4.5,4.58333333,-0.33333333,6.625,5.41666667,-0.375,-0.625,1.916666667,-4.625,0.094598092,0.051454139,0.054440023
2010,138,1124,76,1330,68,3,11,77.54166667,27.5,56,6.958333333,18.04166667,15.58333333,21.08333333,12.04166667,27.625,14.08333333,13.875,6.5,7.541666667,16.83333333,73.85714286,0.491071429,0.385681293,0.739130435,26,56.71428571,7.285714286,18.85714286,14.57142857,20.42857143,12.71428571,22.42857143,12.14285714,14.42857143,6,4.857142857,22.28571429,0.774193548,43.35483871,77.54166667,73.85714286,0.774193548,43.35483871,0.458438287,0.386363636,0.713286713,1,-8,0,0,1.5,-0.71428571,-0.327380953,-0.81547619,1.01190476,0.6547619,-0.67261904,5.19642857,1.94047619,-0.55357143,0.5,2.68452381,-5.45238096,0.032633142,-0.000682343,0.025843722
2010,138,1139,54,1293,52,5,13,70.67857143,23.03571429,49.60714286,6.821428571,19.42857143,17.78571429,24,9.321428571,23.67857143,13.10714286,12.21428571,6.75,2.5,17.92857143,66,0.464362851,0.351102941,0.741071429,20.5,54.25,6.25,22,18.75,23.5,8.75,23,10.75,13.75,7.5,2.25,22.5,0.875,53.59375,70.67857143,66,0.875,53.59375,0.377880184,0.284090909,0.79787234,1,-8,0,0,2.53571429,-4.64285714,0.571428571,-2.57142857,-0.96428571,0.5,0.571428571,0.67857143,2.35714286,-1.53571429,-0.75,0.25,-4.57142857,0.086482667,0.067012032,-0.056800911
2010,138,1243,84,1140,72,2,7,81.68,26.96,57.84,7,18.44,20.76,31.04,14.92,25.24,15.56,15,7.72,5.08,21.8,71.57142857,0.466113416,0.379609544,0.668814433,23.71428571,61,5.714285714,20.28571429,18.42857143,28.42857143,16.71428571,19.28571429,11.28571429,13.14285714,6.571428571,3.857142857,24.85714286,0.78125,48.15625,81.68,71.57142857,0.78125,48.15625,0.388758782,0.281690141,0.648241206,1,-5,0,0,3.24571429,-3.16,1.285714286,-1.84571429,2.33142857,2.61142857,-1.79428571,5.95428571,4.27428571,1.85714286,1.148571429,1.222857143,-3.05714286,0.077354634,0.097919403,0.020573227
2010,138,1246,90,1448,60,1,9,80.21875,28.40625,58.46875,6.1875,17.53125,17.21875,25.53125,14.3125,27.125,15.09375,14.53125,7.375,7.3125,16,63.5,0.485836451,0.352941176,0.674418605,21.5,58.5,2.5,17,18,24,14,26,8.5,14,5.5,6,20,0.941176471,71.76470588,80.21875,63.5,0.941176471,71.76470588,0.367521368,0.147058824,0.75,1,-8,0,0,6.90625,-0.03125,3.6875,0.53125,-0.78125,1.53125,0.3125,1.125,6.59375,0.53125,1.875,1.3125,-4,0.118315083,0.205882352,-0.075581395
2010,138,1320,69,1242,67,9,1,64.64285714,22.03571429,49.78571429,6.75,18.17857143,13.82142857,18.42857143,9.464285714,23.03571429,10.82142857,10.25,5.785714286,2,15.53571429,54,0.442611191,0.371316306,0.75,17.75,50.75,5.5,22.25,13,16.5,10,22.25,9.5,12.5,3.5,2,19,0.875,49.8125,64.64285714,54,0.875,49.8125,0.349753695,0.247191011,0.787878788,1,8,0,0,4.28571429,-0.96428571,1.25,-4.07142857,0.82142857,1.92857143,-0.535714286,0.78571429,1.32142857,-2.25,2.285714286,0,-3.46428571,0.092857496,0.124125295,-0.037878788
2010,138,1388,75,1437,68,10,2,81.08,28.84,57.96,8.84,20.6,14.56,18.68,10.76,26.28,17.24,10.84,5.24,5.76,16.48,67.4,0.497584541,0.429126214,0.779443255,24,58.2,6.8,21,12.6,18.2,11.2,23.6,12.2,14.6,4.8,2.8,18.6,0.833333333,56.33333333,81.08,67.4,0.833333333,56.33333333,0.412371134,0.323809524,0.692307692,1,8,0,0,4.84,-0.24,2.04,-0.4,1.96,0.48,-0.44,2.68,5.04,-3.76,0.44,2.96,-2.12,0.085213407,0.10531669,0.087135563
2010,138,1397,83,1325,68,6,14,76.96,28.04,59.44,6.24,18.88,14.64,21.72,11.96,27.12,15.72,13.12,8.36,3.96,18.6,63.25,0.471736205,0.330508475,0.674033149,22.75,58.125,4.75,18.375,13,20,11,18.375,10,13.625,7.25,3.125,24,0.757575758,42.96969697,76.96,63.25,0.757575758,42.96969697,0.391397849,0.258503401,0.65,1,-8,0,0,5.29,1.315,1.49,0.505,1.64,1.72,0.96,8.745,5.72,-0.505,1.11,0.835,-5.4,0.080338356,0.072005074,0.024033149
2010,138,1449,82,1307,64,11,3,83.66666667,29.08333333,63.41666667,5.5,16.125,20,27.08333333,14.75,26.54166667,15.79166667,12.375,7.666666667,4.416666667,21.33333333,69.44444444,0.458607096,0.341085271,0.738461539,24.66666667,57,4.333333333,15.44444444,15.77777778,22.77777778,10.22222222,20.44444444,9.222222222,13.88888889,6.222222222,2.666666667,22.33333333,0.727272727,41.90909091,83.66666667,69.44444444,0.727272727,41.90909091,0.432748538,0.28057554,0.692682927,1,8,0,0,4.41666666,6.41666667,1.166666667,0.68055556,4.22222222,4.30555555,4.52777778,6.09722223,6.569444448,-1.51388889,1.444444445,1.75,-1,0.025858558,0.060509731,0.045778612
2010,139,1165,87,1458,69,12,4,75.92,27,55.72,9.64,21.12,12.28,16.8,10.12,23.44,16.24,11.92,7.28,3.68,17.4,70.5,0.484565686,0.456439394,0.730952381,25.25,58.5,10.75,30.25,9.25,12.5,11.25,21.5,16.25,14.25,6.25,3.25,23.5,0.862068966,55.72413793,75.92,70.5,0.862068966,55.72413793,0.431623932,0.355371901,0.74,1,8,0,0,1.75,-2.78,-1.11,-9.13,3.03,4.3,-1.13,1.94,-0.01,-2.33,1.03,0.43,-6.1,0.052941754,0.101067493,-0.009047619
2010,139,1181,68,1143,53,1,8,79.03448276,26.89655172,60.31034483,7.620689655,19.34482759,17.62068966,23.13793103,14.82758621,25.06896552,14.51724138,10.96551724,7.137931034,4.448275862,17.86206897,71.8,0.445969125,0.393939394,0.761549926,24.2,59.6,7.2,22.2,16.2,21,13.4,20.8,10.6,12,5.8,2.8,22.4,0.852941176,56.85294118,79.03448276,71.8,0.852941176,56.85294118,0.406040268,0.324324324,0.771428571,1,-7,0,0,2.69655172,0.71034483,0.420689655,-2.85517241,1.42068966,2.13793103,1.42758621,4.26896552,3.91724138,-1.03448276,1.337931034,1.648275862,-4.53793103,0.039928857,0.06961507,-0.009878645
2010,139,1277,85,1268,83,5,4,74.16666667,27.54166667,56.58333333,5,14.16666667,14.08333333,20.70833333,13.54166667,26.54166667,17.875,13.625,6.5,3.583333333,17.25,68,0.486745214,0.352941176,0.680080483,25,57.625,4.125,14.875,13.875,20.25,13.5,22.375,13.125,15.25,7.375,1.625,18.875,0.75,38.625,74.16666667,68,0.75,38.625,0.433839479,0.277310924,0.685185185,1,1,0,0,2.54166667,-1.04166667,0.875,-0.70833333,0.20833333,0.45833333,0.04166667,4.16666667,4.75,-1.625,-0.875,1.958333333,-1.625,0.052905735,0.075630252,-0.005104702
2010,139,1326,75,1210,66,2,10,77.55555556,27.92592593,54.2962963,7.740740741,18.96296296,13.96296296,20.07407407,9.037037037,25.33333333,15.92592593,10.77777778,7.185185185,4.111111111,14.62962963,61.42857143,0.514324693,0.408203125,0.695571956,22.57142857,53.14285714,5.714285714,18.57142857,10.57142857,16.28571429,9.285714286,20.71428571,10,13.42857143,7,4,17.85714286,0.794117647,48.94117647,77.55555556,61.42857143,0.794117647,48.94117647,0.424731183,0.307692308,0.649122807,1,-8,0,0,5.35449736,1.15343916,2.026455027,0.39153439,3.39153439,3.78835978,-0.248677249,4.61904762,5.92592593,-2.65079365,0.185185185,0.111111111,-3.22751323,0.08959351,0.100510817,0.046449149
2010,139,1345,63,1401,61,4,5,73.81481481,25.66666667,55.7037037,5.555555556,16.88888889,16.92592593,22.88888889,10.92592593,23.85185185,14.74074074,10.96296296,7.074074074,4.814814815,18.48148148,56.4,0.460771277,0.328947368,0.739482201,20.2,55.4,4.4,16.6,11.6,18.2,7.6,17.8,10.2,10.4,6,2.6,19.8,0.84375,53.46875,73.81481481,56.4,0.84375,53.46875,0.364620939,0.265060241,0.637362637,1,-1,0,0,5.46666667,0.3037037,1.155555556,0.28888889,5.32592593,4.68888889,3.32592593,6.05185185,4.54074074,0.56296296,1.074074074,2.214814815,-1.31851852,0.096150338,0.063887127,0.102119564
2010,139,1393,87,1211,65,1,8,82.96428571,30.39285714,57.85714286,6.928571429,17.5,15.25,22.57142857,11.85714286,26.78571429,19.89285714,15.32142857,10.35714286,6.964285714,14.17857143,71,0.525308642,0.395918367,0.675632911,27.75,61.25,5.25,17,10.25,16.25,14,20.75,15.75,13.5,7.5,3.75,17.75,0.875,63.71875,82.96428571,71,0.875,63.71875,0.453061224,0.308823529,0.630769231,1,-7,0,0,2.64285714,-3.39285714,1.678571429,0.5,5,6.32142857,-2.14285714,6.03571429,4.14285714,1.82142857,2.85714286,3.214285714,-3.57142857,0.072247418,0.087094838,0.04486368
